Feature_1_city_match,Feature_4_ZCSC,Feature_5,Feature_6,Feature_8_unknow_flag,Feature_8_IOS_flag,Feature_8_android_flag,Feature_12,Feature_13,Feature_14,Feature_15,Feature_16,Feature_21,Feature_25,Feature_27,Feature_31,Feature_33,Feature_38,Feature_47,Feature_51,Feature_55,Feature_58,Feature_64,Feature_66,Feature_68,Feature_73,Feature_75,Feature_77,Feature_80,Feature_82,Feature_87,Feature_88,Feature_91,Feature_99,Feature_100,Feature_106,Feature_108,Feature_109,Feature_110,Feature_112,Feature_113_zhuanche_PayPer_12,Feature_122,Feature_123,Feature_125,Feature_127,Feature_131,Feature_135,Feature_136,Feature_143,Feature_148,Feature_168,Feature_169,Feature_173,Feature_177,Feature_183,Feature_189,Feature_192,Feature_193,Feature_205,Feature_206,Feature_209,Feature_213,Feature_216,Feature_232,Feature_233,Feature_241,Feature_242,Feature_256,Feature_257,Feature_318,Feature_330,Feature_334,Feature_338
1,17.9333,1,-99,0,0,1,0,0,-99,-99,3,0,0,6.28,1.256,1.5729,0,0,0,0,0,1,0,0,0.551,0,8.67,0.5018,0,0.551,0,5,50.67,50.67,31.5,47.17,0,31.5,47.17,0,0.9,0.9309,0,0,31.5,0,0,3,7,0,0,7,1,1,0,0,0,0,0,0,7,1,0,0,0,0,-99,-99,0,0,0.2857,0.2857
1,17.9,1,-99,1,0,0,0,0,-99,-99,-99,1,0.0909,9.5,1.5833,2.4818,0.3,0.3,0,0,0,1,0,4,0.2727,29.66,22.25,0.2678,4,0.2727,0,9,94.95,94.95,43.66,94.95,0,43.66,94.95,0,1,1,0,0,43.66,0,0,4,11,0,0,11,1,1,0,0,0,0,0,0,11,1,0,0,0,0,-99,-99,0,0,0.2727,0.2727
1,17.6667,1,-99,0,0,1,0,0,-99,-99,1,0,0,0,0,8.8165,0,0,0,0,0,2,1,0,-99,0,0,-99,0,-99,0,0,0,381.23,0,289.34,0,0,295.22,0,0,0,0,0,0,0,2,0,0,0,0.8235,19,1,0,0,0,0,1,0,0.0556,0,0,0,1,0,0,0,0,0.0588,0,0.4118,0.4706
0,17.9,1,-99,0,1,0,0,0,-99,-99,1,11,0.2895,39.7,3.3083,4.3979,0,0,0,0,0,2,0.6053,7,0.3689,80.02,31.06,0.3881,5,0.3491,0,13,160.17,511.11,123.14,461.89,0,123.14,461.89,0,0.9931,0.9627,123.14,0,0,0,1,14,21,0,0,45,1,1,0,0,0,6,0,0.1364,38,1,0,0,0,0,0.0833,0.0667,0,0,0.5789,0.5789
1,17.8667,1,-99,1,0,0,1,0,-99,-99,-99,0,0,0,0,7.17,0,0,0,0,0,3,1,0,-99,0,0,-99,0,-99,0,0,0,69.05,0,55.6,0,0,55.6,0,0,0,0,0,0,0,0,0,0,0,0,7,1,0,0,0,0,4,0,0.5714,0,0,0,0,1,0,0,0,0,0,0,0
1,17.8333,1,-99,1,0,0,0,0,10,13.5,-99,4,0.0816,14.78,3.695,7.1786,4.1,10.3,0,0,0,3,0.7959,0,0.2449,0,40.5,0.2454,0,0.2308,1,10,250.27,949.31,46.89,896.58,29.25,46.89,896.58,0,0.9958,0.8773,29.25,17.64,0,0.7,0,3,15,0.5,0.1633,54,1,1,0,0,0,5,0,0.0926,18,0.8571,0,0,0.6327,2,-99,-99,0.0408,0,0.5714,0.6735
0,17.8333,1,-99,1,0,0,0,0,-99,-99,-99,0,0,32,16,7.4188,0,0,0,0,0,1,0,0,0.2653,0,19.53,0.4108,0,0.2653,0,5,110.89,309.21,77.77,315.61,0,62.27,302.91,0.065587275,0.7216,0.7593,62.27,0,15.5,0,1,2,14,0,0,33,0.8919,0.5,4,0.2857,0.1081,19,0,0.5429,14,0.7143,0,0,0.125,0,0,0,0,0,0.25,0.25
1,17.8667,1,-99,0,1,0,0,0,-99,-99,1,1,0.0909,3.8,3.8,4.8545,0,0,0,0,0,2,0.1818,1,0.3333,0,13.74,0.4091,1,0.28,0,4,94.34,202.84,0,137.48,0,0,172.56,0,0,0.9841,0,0,0,0,2,1,14,0,0,20,0.8696,1,3,0.2143,0.1304,12,0,0.5217,0,0,1,1,0,0,-99,-99,0,0,0.5455,0.5455
1,17.8,1,-99,1,0,0,0,0,-99,-99,-99,0,0,0,0,0,0,0,0,0,0,0,0,0,-99,0,0,-99,0,-99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,17.8333,1,-99,0,0,1,0,0,-99,-99,1,0,0,17.9,17.9,5.1824,0,0,0,0,0,2,0.9655,0,0.3438,0,16.92,0.3193,0,0.3333,0,6,115.58,407.68,50.88,388.01,0,50.88,388.01,0,1,0.9708,0,50.88,0,0,0,2,18,0.25,0.1034,46,1,1,0,0,0,16,0,0.3556,5,0,0,0,0.8276,0,-99,-99,0,0,0.6897,0.6897
1,17.8333,1,-99,1,0,0,0,0,20.5,20.5,-99,3,0.1154,34.8,6.96,6.8915,0,0,0,0,0,2,0.0769,1,0.2426,0,0,0.2824,1,0.2426,0,10,240.71,491.26,77.35,446.42,42.97,95.83,481.26,0,1,0.955,42.97,52.86,0,0,2,4,16,0,0,29,1,1,0,0,0,3,0.3333,0.1034,16,0.4615,0,0,0.3846,2,0.2,0.0769,0,0,0.6923,0.6923
1,17.8,1,-99,1,0,0,0,0,-99,-99,-99,0,0,0,0,0,0,0,0,0,0,0,0,0,-99,0,0,-99,0,-99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,17.8,1,28,0,0,1,0,0,9,9,2,22,0.2037,106.31,4.8323,6.5771,1.6,1.6,0,0,0,1,0,12,0.1852,177.05,70.87,0.1987,12,0.1945,0,33,566.62,1836.02,330.77,1841.58,62.66,291.01,1709.28,0.071840485,0.9452,0.915,330.77,0,0,0.6,0,15,54,0,0,120,0.9836,0.9545,2,0.037,0.0164,14,0,0.1148,34,0.7556,0.0444,0.3241,0.3611,5,-99,-99,0.0093,0.0185,0.4352,0.463
1,17.8,1,36,0,1,0,1,0,21,21,1,1,0.0244,32.89,2.53,2.809,0,0,0,0,0,3,0.2195,4,0.2851,30.48,124.51,0.3313,3,0.2971,0,15,242.84,413.45,128.89,394.46,25.52,104.38,369.95,0.062135578,0.8345,0.8819,0,0,128.89,0,0,7,25,0,0,44,0.9565,0.8462,2,0.08,0.0435,4,0,0.0889,0,0,1,1,0,3,-99,-99,0,0,0.1463,0.1463
1,17.7667,1,-99,1,0,0,0,0,-99,-99,-99,0,0,0,0,0,0,0,0,0,0,0,0,0,-99,0,0,-99,0,-99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,17.7667,1,-99,1,0,0,0,0,-99,-99,-99,0,0,0,0,0,0,0,0,0,0,0,0,0,-99,0,0,-99,0,-99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,17.7667,1,-99,0,0,1,0,0,12,12.5,3,1,0.0263,41.77,3.7973,6.1613,12.7,4.5,0.0263,0.1204,0.05,5,0.2632,4,0.19,39.23,60,0.1764,3,0.1911,0,10,266.42,711.63,116.32,667.87,41,116.32,667.87,0,0.8647,0.9114,116.32,0,0,0,0,9,22,0.25,0.1842,46,1,1,0,0,0,7,0,0.1556,29,0.55,0.45,0.2368,0,2,-99,-99,0,0,0.9474,0.9474
1,17.7,1,-99,0,0,1,0,0,-99,-99,1,0,0,0,0,10.93,0,0,0,0,0,1,0,0,-99,0,0,-99,0,-99,0,0,0,24.16,0,14.16,0,0,14.16,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1,17.7,1,-99,1,0,0,0,0,-99,-99,-99,0,0,31.17,6.234,9.5243,0,0,0,0,0,3,0.5714,5,0.5918,72.12,0,0.5094,5,0.5918,0,2,183.14,183.14,72.12,167.14,0,72.12,167.14,0,1,0.9435,72.12,0,0,0,1,5,12,0,0,12,1,1,0,0,0,5,0,0.4167,7,1,0,0,0,0,-99,-99,0,0,0,0
0,17.6667,1,-99,1,0,0,0,0,9.5,10.5,-99,5,0.1351,117.64,7.3525,5.1546,1.2,1.05,0,0,0,2,0.8649,3,0.518,35.5,21.39,0.6801,3,0.4184,5,13,321.54,512.16,283.54,488.2,248.04,283.54,488.2,0,0.9488,0.9483,237.1,46.44,0,0.8,0,10,25,0.2105,0.3243,48,1,1,0,0,0,10,0.1333,0.2128,35,1,0,0,0.0541,8,-99,-99,0,0,0.2703,0.2973
0,17.6333,1,-99,1,0,0,0,0,-99,-99,-99,0,0,0,0,6.48,0,0,0,0,0,1,0,0,-99,0,0,-99,0,-99,0,0,0,20.1,0,63.33,0,0,20.1,0.682614874,0,0,0,0,0,0,0,0,0,0,0,1,0.5,0,1,0,0.5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1,17.6333,1,40,0,1,0,1,1,11,11,1,5,0.0272,168.64,5.27,5.7605,1.5,2.7222,0.0054,0.0206,0,8,0.2065,8,0.1847,181.98,356.59,0.2086,8,0.1844,0,57,1314.95,2927.75,544.5,3251.25,119.74,423.96,2607.48,0.19800692,0.9008,0.8934,154.9,389.6,0,0.9,0,25,107,0,0,209,0.8745,0.8438,30,0.1589,0.1255,53,0.0833,0.2236,0,0,1,1,0,9,0,0.0128,0.0109,0,0.3424,0.3533
1,17.5667,1,-99,0,0,1,0,0,12.5,13,1,1,0.0213,250.3,11.3773,11.2143,0.8,0.75,0,0,0,2,0.0638,6,0.233,254.76,216.78,0.2242,5,0.2128,0,20,987.37,1379.2,642.64,1296.27,165.86,642.64,1296.27,0,0.946,0.941,642.64,0,0,0,0,18,45,0,0.0213,57,1,1,0,0,0,10,0.2857,0.1754,47,1,0,0,0,4,-99,-99,0,0,0.8723,0.8723
1,17.5667,1,26,0,1,0,0,0,16,16,1,0,0,103.7,11.5222,8.74,1.3,1.3,0,0,0,4,0.7333,2,0.3018,18,23.23,0.6928,2,0.3018,0,10,360.73,406.23,312.18,390.31,285.96,312.18,390.31,0,0.9542,0.9584,0,0,312.18,0,0,7,16,0,0,18,1,1,0,0,0,3,0.1429,0.1667,15,1,0,0,0,5,-99,-99,0,0,0.3333,0.3333
1,17.5333,1,-99,1,0,0,0,0,16,16,-99,1,0.037,44.7,2.98,4.02,0.1,0.1,0,0,0,1,0,10,0.4012,79.08,0,0.4061,7,0.4545,0,15,135.78,243.94,105.24,233.02,26.16,105.24,233.02,0,0.9929,0.9945,0,10,95.24,0,0,14,25,0,0,34,1,1,0,0,0,7,0.375,0.2059,0,0,0,0,1,5,-99,-99,0,0,0.5556,0.5556
1,17.5333,1,-99,0,1,0,0,0,-99,-99,-99,0,0,0,0,0,0,0,0,0,0,0,0,0,-99,0,0,-99,0,-99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,17.5333,1,-99,0,0,1,0,0,-99,-99,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-99,0,0,-99,0,-99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,17.5667,1,-99,0,0,1,0,0,13,13,1,0,0,1.9,1.9,6.17,0,0,0,0,0,1,0,0,0.5,0,0,0.5476,0,0.5,0,0,26.25,26.25,7,20.25,7,7,20.25,0,1,0.7714,7,0,0,0,0,1,5,0,0,5,1,1,0,0,0,2,0,0.5,2,1,0,0,0,1,0,0,0,0,0.5,0.5
1,17.5667,1,-99,1,0,0,0,0,-99,-99,-99,0,0,0,0,7.03,2,2,0,0,0,1,0,0,1,0,0,-99,0,1,0,0,15.45,15.45,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,-99,0,0,0,0
1,17.5333,1,33,0,0,1,0,0,13,14.5,1,1,0.0667,40.6,5.8,10.7153,0,0,0,0,0,3,0.4667,0,0.4388,0,49.81,0.4321,0,0.4438,0,11,455.33,516.04,137.04,483.41,137.04,137.04,483.41,0,0.9508,0.9349,0,0,137.04,0,0,4,14,0,0,15,1,1,0,0,0,0,0,0,13,0.8571,0.0714,0.0667,0.0667,4,-99,-99,0,0,0.6667,0.6667
0,17.5333,1,40,0,0,1,0,0,-99,-99,2,0,0,0,0,0,0,0,0,0,0,0,0,0,-99,0,0,-99,0,-99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,17.4667,1,38,0,1,0,1,0,-99,-99,1,0,0,16.7,4.175,10.8371,0,1.6,0,0,0,1,0,0,0.68,0,0,0.5047,0,0.625,0,3,100.32,408.03,40.76,376.67,0,40.76,376.67,0,0.8762,0.8996,0,40.76,0,0,0,4,8,0,0.0588,26,1,1,0,0,0,9,0,0.3462,0,0,1,1,0,0,0.25,0.2,0,0,0.5294,0.5882
0,14.9,1,-99,0,1,0,0,0,-99,-99,1,0,0,0,0,8.0731,0,0,0,0,0,4,0.75,0,0.5,0,0,0.5767,0,0.5,0,4,104.42,375.75,0,357.01,0,0,357.01,0,0,0.8858,0,0,0,0,0,0,4,0.25,0.125,24,1,0,0,0,0,8,0,0.3333,2,0,0,0,0.875,0,0,-99,0,0,0.75,0.75
1,16.7,1,-99,1,0,0,0,0,20,20,-99,3,0.0882,34.5,11.5,10.0018,1.1,1.2667,0,0,0,1,0,1,0.301,36.75,59.16,0.3351,1,0.2222,0,9,501.69,873.78,90.48,814.14,7,90.48,814.14,0,1,0.9602,0,0,90.48,0,0,3,19,0,0,43,1,1,0,0,0,9,0,0.2093,0,0,0,0,1,1,0,0,0,0,0.1765,0.1765
1,17.3667,1,38,0,0,1,0,0,9,9,1,2,0.0163,69.16,2.5615,2.7991,0,2.6,0,0,0,1,0,11,0.1816,86.47,69.59,0.2026,9,0.176,0,53,616.23,1030.31,183.79,762.67,66.71,183.79,762.67,0,0.8763,0.7705,12.1,0,171.69,0,0,22,77,0,0,145,1,1,0,0,0,21,0.0909,0.1458,70,0.3,0.7,0.4309,0,9,-99,-99,0,0,0.1463,0.1463
1,17.3333,1,-99,0,0,1,0,0,-99,-99,1,0,0,0,0,4.4917,0,0,0,0,0,2,0.5,0,0.44,0,19.63,0.4313,0,0.44,0,4,51.32,64.87,0,54.78,0,0,54.78,0,0,0.8034,0,0,0,0,0,0,5,0,0,6,1,0,0,0,0,0,0,0,6,1,0,0,0,0,0,-99,0,0,0,0
1,17.3,1,42,0,0,1,1,0,-99,-99,-99,0,0,0,0,0,0,0,0,0,0,0,0,0,-99,0,0,-99,0,-99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,17.3,1,-99,1,0,0,0,0,1,2,-99,5,0.3333,21.8,5.45,4.56,0.4,4,0,0,0,2,1,0,0.5062,0,0,0.5026,0,0.5062,0,5,200.26,316.33,90.96,310.51,90.96,90.96,310.51,0,1,0.9793,0,90.96,0,0,0,4,14,0,0,21,1,1,0,0,0,4,0,0.2105,0,0,0,0,0.8667,3,-99,-99,0,0,0.2,0.2
0,17.3,1,-99,1,0,0,0,0,-99,-99,-99,0,0,0,0,3.5,0,0,0,0,0,1,0,0,1,0,8.6,1,0,1,0,1,8.6,8.6,0,8.6,0,0,8.6,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,-99,0,0,1,1
1,16.1,1,32,0,0,1,0,0,-99,-99,2,1,0.0313,12.3,12.3,6.2278,0,0,0,0,0,1,0,1,0.4286,31.37,37.89,0.3537,1,0.4286,0,3,129.99,508.01,31.37,480.14,0,31.37,480.14,0,1,0.9615,0,31.37,0,0,0,1,10,0,0,40,1,1,0,0,0,7,0,0.1795,0,0,1,0.9688,0.0313,0,0,0,0,0,0.5313,0.5313
1,17.2333,1,-99,0,0,1,0,0,-99,-99,-99,0,0,0,0,0,0,0,0,0,0,0,0,0,-99,0,0,-99,0,-99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,17.2,1,-99,1,0,0,0,0,-99,-99,-99,0,0,33.5,11.1667,11.7667,0,0,0,0,0,1,0,0,0.625,0,25.44,0.6091,0,0.625,0,3,95.49,145.35,70.05,145.35,0,70.05,145.35,0,1,1,70.05,0,0,0,0,4,8,0,0,10,1,1,0,0,0,4,0,0.4,2,0,0,0,0.6667,0,-99,-99,0,0,0.5,0.5
1,17.2,1,-99,0,1,0,0,0,13,13,1,5,0.0862,44.93,2.4961,3.2853,1.2,1.2,0.0172,0.0521,0,4,0.1034,7,0.2147,55.48,71.83,0.2503,6,0.2071,0,26,331.83,537.31,117.36,477.74,38.76,117.36,477.74,0,0.886,0.9031,38.76,0,78.6,0,0,13,38,0,0,63,1,1,0,0,0,3,0,0.0492,7,0.2,0,0,0.8793,6,-99,-99,0,0,0.4483,0.4483
1,17.2,1,-99,1,0,0,0,0,-99,-99,-99,0,0,0,0,1.8,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,2,19.3,19.3,0,19.3,0,0,19.3,0,0,1,0,0,0,0,0,0,2,0,0,2,1,0,0,0,0,0,0,0,2,1,0,0,0,0,0,-99,0,0,0.5,0.5
1,14.1,1,40,0,0,1,1,0,-99,-99,1,1,0.0714,4.2,2.1,27.8464,0,0,0,0,0,2,0.0714,2,0.5,13,0,0.9242,2,0.5,0,4,329.28,1068.26,13,1046.27,0,13,1046.27,0,1,1,0,0,0,0,1,3,6,0,0,21,1,1,0,0,0,7,0,0.3333,12,0.5,0.5,0.1429,0,0,-99,-99,0,0,0.7143,0.7143
1,17.2333,1,-99,1,0,0,0,0,-99,-99,-99,0,0,0,0,3.9667,0,0,0,0,0,1,0,0,1,0,33.98,1,0,1,0,2,33.98,33.98,0,33.98,0,0,33.98,0,0,1,0,0,0,0,0,0,3,0,0,3,1,0,0,0,0,0,0,0,3,1,0,0,0,0,0,-99,0,0,0.3333,0.3333
1,17.1667,1,-99,1,0,0,0,0,-99,-99,-99,0,0,0,0,0,0,0,0,0,0,0,0,0,-99,0,0,-99,0,-99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,17.2,1,-99,0,0,1,1,0,-99,-99,1,0,0,0,0,5.0163,0,0,0,0,0,2,0.125,0,0.5,0,8,0.642,0,0.5,0,1,37.17,114.92,0,93.25,0,0,93.25,0,0,0.9214,0,0,0,0,0,0,4,0,0,10,1,0,0,0,0,2,0,0.2,8,1,0,0,0,0,0,0.5,0,0,0.25,0.25
1,17.1333,1,-99,1,0,0,0,0,15,18.5,-99,1,0.0192,273.9,5.8277,6.3058,4.4,4.4,0,0,0,2,0.3462,14,0.2833,231.48,142.07,0.2909,11,0.3005,0,33,970.75,970.75,766.79,908.86,375.45,747.75,889.82,0.020949321,0.8837,0.9,0,0,766.79,0,0,30,74,0,0,70,0.9459,0.9574,4,0.0541,0.0541,21,0.0588,0.2877,0,0,0,0,1,8,-99,-99,0,0,0.3654,0.3654
1,17.1667,1,-99,1,0,0,0,0,-99,-99,-99,0,0,0,0,7.1,0,0,0,0,0,1,0,0,-99,0,0,-99,0,-99,0,0,0,28.72,0,28.72,0,0,28.72,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1
1,17.1333,1,-99,0,0,1,0,0,-99,-99,-99,0,0,0,0,0,0,0,0,0,0,0,0,0,-99,0,0,-99,0,-99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,17.1333,1,-99,1,0,0,0,0,21,21,-99,0,0,53.73,3.1606,3.1054,0,0,0,0,0,1,0,6,0.3765,63.65,0,0.3829,5,0.3254,0,9,172.83,220.68,152.4,203.29,14.7,152.4,203.29,0,0.9298,0.9262,140.35,12.05,0,0,0,10,19,0,0,28,1,1,0,0,0,3,0,0.1111,22,0.9444,0,0,0.0833,2,-99,-99,0,0,0.5,0.5
1,17.1333,1,-99,0,1,0,0,0,-99,-99,1,0,0,1.3,1.3,13.3,0,0,0,0,0,2,0.3333,0,0.5556,0,134.98,0.9268,0,0.5556,0,1,140.98,140.98,5.34,140.32,0,5.34,140.32,0,0.89,0.9953,0,0,5.34,0,0,1,5,0,0,5,1,1,0,0,0,0,0,0,3,1,0,0,0,0,-99,-99,0,0,0,0
0,17.1,1,28,0,0,1,0,0,13,19,1,2,0.0645,68.19,5.6825,7.4577,1.2,0.6,0,0,0,2,0.7419,5,0.2552,114.6,177.52,0.2605,5,0.2562,15,16,585.9,812.56,236.28,750.82,110.88,236.28,750.82,0,0.9676,0.8969,236.28,0,0,0,0,8,27,0.3478,0.2581,40,1,1,0,0,0,7,0.375,0.1842,31,1,0,0,0,3,0,0,0.0323,0,0.4194,0.4516
0,17.0667,1,-99,1,0,0,0,0,15.5,22,-99,2,0.125,170,17,17.7125,0.2,0.1,0,0,0,3,0.9375,0,0.5556,0,0,0.5433,0,0.5556,0,8,1039.29,1080.47,618.96,997.58,618.96,618.96,997.58,0,0.9223,0.9202,59.78,0,559.18,0.1,0,4,16,0,0,17,1,1,0,0,0,0,0,0,16,1,0,0,0,4,-99,-99,0,0,0.0625,0.0625
1,13.2667,1,-99,1,0,0,1,0,-99,-99,-99,0,0,0,0,0,0,0,0,0,0,0,0,0,-99,0,0,-99,0,-99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,13.3,1,-99,1,0,0,1,0,-99,-99,-99,0,0,0,0,0,0,0,0,0,0,0,0,0,-99,0,0,-99,0,-99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,15.5333,1,-99,0,0,1,0,0,-99,-99,-99,0,0,0,0,0,0,0,0,0,0,0,0,0,-99,0,0,-99,0,-99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,17.0667,1,28,0,1,0,0,0,15,19,1,10,0.0971,182.07,5.202,4.1544,1.7,1.18,0,0,0,1,0,7,0.2015,142.61,71.06,0.2282,7,0.1987,10,45,709.23,1099.96,485.71,1062.59,208.16,485.71,1062.59,0,0.9894,0.9898,485.71,0,0,0.8,0,33,74,0.0172,0.0097,125,1,1,0,0,0,17,0.15,0.1417,103,1,0,0,0,12,0,0,0,0,0.6699,0.6699
1,17.0667,1,-99,0,1,0,0,0,-99,-99,2,0,0,0,0,0,0,0,0,0,0,0,0,0,-99,0,0,-99,0,-99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,2,1,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1,17.0333,1,26,0,1,0,1,1,19,19,1,0,0,16.44,2.74,6.63,3.7,3.2667,0,0,0,2,0.1515,3,0.2245,24.4,30.26,0.2179,3,0.2245,0,12,160.62,732.9,63.9,685.49,10,63.9,685.49,0,0.9288,0.9395,26.4,0,0,0,0,6,16,0.2857,0.3939,40,1,1,0,0,0,7,0,0.175,0,0,1,0.7273,0.2727,1,-99,-99,0.0303,0,0.3939,0.4545
1,17,1,32,0,1,0,1,0,20,20,1,0,0,9.1,9.1,4.2067,0,0,0,0,0,3,0.8333,0,0.25,0,7,0.3356,0,0.25,0,2,57.78,97.7,25.94,92.98,25.94,25.94,92.98,0,0.8499,0.9183,0,0,25.94,0,0,1,6,0,0,20,0.9524,1,1,0.1667,0.0476,14,0,0.7,0,0,1,1,0,1,-99,-99,0,0,0.8333,0.8333
1,17.0333,1,-99,1,0,0,0,0,-99,-99,-99,0,0,0,0,4.3895,0,3.25,0,0,0,2,0.1053,0,1,0,0,1,0,1,0,1,24.28,246.94,0,216.95,0,0,216.95,0,0,0.743,0,0,0,0,0,0,3,0,0,19,1,0,0,0,0,0,0,0,19,1,0,0,0,0,0,-99,0,0,0,0
1,16.9667,1,-99,1,0,0,0,0,13.5,13.5,-99,0,0,63.7,4.55,4.2093,0,0,0,0,0,1,0,3,0.2504,21.08,61.78,0.2294,2,0.2153,0,35,359.03,359.03,89.49,283.5,20.34,95.49,289.5,0,0.9323,0.8623,95.49,0,0,2,1,18,65,0,0,65,1,1,0,0,0,20,0,0.3175,43,1,0,0,0,2,0,0.0465,0,0,0.2558,0.2558
1,16.9,1,-99,1,0,0,0,1,17,17,-99,0,0,19.2,4.8,7.33,0,0,0,0,0,1,1,2,0.24,18.89,79.32,0.2963,2,0.2099,0,4,171.86,363.76,47.3,349.21,14.88,47.3,349.21,0,1,0.9571,0,0,47.3,0,0,4,10,0,0,20,1,1,0,0,0,0,0,0,20,1,0,0,0,1,-99,-99,0,0,0.65,0.65
1,16.8667,1,-99,1,0,0,0,0,5.5,5.5,-99,2,0.1333,44.94,4.0855,3.7433,0,0,0,0,0,1,0,5,0.2711,48.85,11.54,0.3736,3,0.2727,0,11,160.07,160.07,126.53,138.07,10.69,126.53,138.07,0,0.9476,0.8626,126.53,0,0,0,0,12,20,0,0,20,1,1,0,0,0,5,0.3333,0.25,15,1,0,0,0,2,-99,-99,0,0,0.4667,0.4667
1,16.8667,1,23,0,1,0,0,0,-99,-99,1,0,0,0,0,10.0669,10.8,5.5571,0,0,0.4286,1,0,0,1,0,0,1,0,1,0,5,245.81,1422.35,0,1269.51,0,0,1269.51,0,0,0.8934,0,0,0,0,1,0,12,0,0,116,1,0,0,0,0,55,0,0.4825,0,0,1,1,0,0,0,0,0.0169,0,0.0339,0.0508
1,16.8,1,22,0,0,1,0,0,-99,-99,2,0,0,7.95,7.95,9.625,0,0,0,0,0,1,0,0,0.5,0,23.26,0.59,0,0.5,0,1,38.1,38.1,9.4,32.66,0,9.4,32.66,0,0.6438,0.8572,9.4,0,0,0,0,2,3,0.5,0.5,3,1,1,0,0,0,1,0,0.3333,2,1,0,0,0,0,-99,-99,0,0,0.5,0.5
1,16.7333,1,27,0,1,0,0,0,18,21,1,17,0.2464,118.98,4.7592,5.627,1.2,1.2,0,0,0.0263,3,0.3043,7,0.205,95.14,136.94,0.1898,7,0.1967,13,21,740.08,1432.24,410.4,1359.18,140.08,410.4,1359.18,0,0.9396,0.9334,7,9,394.4,0,0,18,43,0.0789,0.0435,76,1,1,0,0,0,7,0.2143,0.0921,1,0.0263,0,0,0.9855,4,-99,-99,0,0,0.1304,0.1304
1,16.7333,1,27,0,1,0,1,0,14.5,19.5,2,4,0.1081,14,2.8,3.8573,0,5.6,0.027,0.1958,0.0714,3,0.1081,0,0.3469,0,8,0.3812,0,0.3254,0,8,131.32,464.65,49.03,416.03,41.03,49.03,394.16,0.052568324,0.9321,0.7857,0,0,49.03,0,0,3,17,0,0.0541,39,0.975,1,1,0.0588,0.025,3,0.3333,0.075,27,0.5714,0.4286,0.2703,0,2,-99,-99,0,0.027,0.1081,0.1351
